NP_388968.2|BSU10880	a9682209e506ba55bdfcb6c928af54ec	484	FunFam	G3DSA:3.40.640.10:FF:000023	Transcriptional regulator, GntR family	156	375	2.0E-83	T	05-02-2023	-	-
NP_388968.2|BSU10880	a9682209e506ba55bdfcb6c928af54ec	484	SUPERFAMILY	SSF53383	PLP-dependent transferases	96	480	8.21E-89	T	05-02-2023	IPR015424	Pyridoxal phosphate-dependent transferase	-
NP_388968.2|BSU10880	a9682209e506ba55bdfcb6c928af54ec	484	CDD	cd07377	WHTH_GntR	15	79	2.18789E-21	T	05-02-2023	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
NP_388968.2|BSU10880	a9682209e506ba55bdfcb6c928af54ec	484	PANTHER	PTHR46577	HTH-TYPE TRANSCRIPTIONAL REGULATORY PROTEIN GABR	9	479	2.4E-102	T	05-02-2023	-	-
NP_390553.1|BSU26760	249d065ad9d91110843ff65034d0bba1	187	PANTHER	PTHR43540	PEROXYUREIDOACRYLATE/UREIDOACRYLATE AMIDOHYDROLASE-RELATED	3	183	3.7E-39	T	05-02-2023	-	-
NP_390553.1|BSU26760	249d065ad9d91110843ff65034d0bba1	187	Pfam	PF00857	Isochorismatase family	6	178	2.3E-31	T	05-02-2023	IPR000868	Isochorismatase-like	-
NP_390553.1|BSU26760	249d065ad9d91110843ff65034d0bba1	187	SUPERFAMILY	SSF52499	Isochorismatase-like hydrolases	3	181	1.83E-46	T	05-02-2023	IPR036380	Isochorismatase-like superfamily	-
NP_390553.1|BSU26760	249d065ad9d91110843ff65034d0bba1	187	CDD	cd01014	nicotinamidase_related	6	159	1.97093E-51	T	05-02-2023	-	-
NP_389508.2|BSU16260	130bfd9e195390acf0cf3e96712c2eb1	204	SUPERFAMILY	SSF158791	MgtE N-terminal domain-like	141	194	7.85E-7	T	05-02-2023	-	-
NP_389508.2|BSU16260	130bfd9e195390acf0cf3e96712c2eb1	204	Pfam	PF03448	MgtE intracellular N domain	140	200	5.9E-7	T	05-02-2023	IPR006668	Magnesium transporter, MgtE intracellular domain	-
NP_388708.1|BSU08270	a832d2ec18e56676786fa0b548e5e123	313	SUPERFAMILY	SSF51658	Xylose isomerase-like	12	311	1.11E-43	T	05-02-2023	IPR036237	Xylose isomerase-like superfamily	-
NP_388708.1|BSU08270	a832d2ec18e56676786fa0b548e5e123	313	Pfam	PF01261	Xylose isomerase-like TIM barrel	20	309	1.1E-36	T	05-02-2023	IPR013022	Xylose isomerase-like, TIM barrel domain	-
NP_388708.1|BSU08270	a832d2ec18e56676786fa0b548e5e123	313	PANTHER	PTHR12110	HYDROXYPYRUVATE ISOMERASE	1	311	4.0E-34	T	05-02-2023	-	-
NP_391187.1|BSU33070	17dd3520c1e0a9589ba1adea7b3a87c8	373	Pfam	PF05504	Spore germination B3/ GerAC like, C-terminal	201	367	7.2E-28	T	05-02-2023	IPR046953	Spore germination GerAC-like, C-terminal	-
NP_391187.1|BSU33070	17dd3520c1e0a9589ba1adea7b3a87c8	373	PANTHER	PTHR35789	SPORE GERMINATION PROTEIN B3	2	369	1.0E-118	T	05-02-2023	IPR008844	Spore germination GerAC-like	GO:0009847|GO:0016020
NP_389403.1|BSU15200	1b00e802105e639bfb1c88710aff9126	451	SUPERFAMILY	SSF51984	MurCD N-terminal domain	10	101	5.23E-15	T	05-02-2023	-	-
NP_389403.1|BSU15200	1b00e802105e639bfb1c88710aff9126	451	SUPERFAMILY	SSF53244	MurD-like peptide ligases, peptide-binding domain	311	450	4.88E-43	T	05-02-2023	IPR036615	Mur ligase, C-terminal domain superfamily	GO:0009058|GO:0016881
NP_389403.1|BSU15200	1b00e802105e639bfb1c88710aff9126	451	SUPERFAMILY	SSF53623	MurD-like peptide ligases, catalytic domain	104	309	8.37E-52	T	05-02-2023	IPR036565	Mur-like, catalytic domain superfamily	GO:0005524|GO:0009058
NP_389403.1|BSU15200	1b00e802105e639bfb1c88710aff9126	451	Pfam	PF08245	Mur ligase middle domain	118	292	1.6E-30	T	05-02-2023	IPR013221	Mur ligase, central	GO:0005524|GO:0009058|GO:0016881
NP_389403.1|BSU15200	1b00e802105e639bfb1c88710aff9126	451	Pfam	PF02875	Mur ligase family, glutamate ligase domain	312	378	1.4E-9	T	05-02-2023	IPR004101	Mur ligase, C-terminal	GO:0009058|GO:0016881
NP_389403.1|BSU15200	1b00e802105e639bfb1c88710aff9126	451	PANTHER	PTHR43692	UDP-N-ACETYLMURAMOYLALANINE--D-GLUTAMATE LIGASE	5	450	0.0	T	05-02-2023	IPR005762	UDP-N-acetylmuramoylalanine-D-glutamate ligase MurD	GO:0005524|GO:0005737|GO:0008360|GO:0008764|GO:0051301
NP_390109.1|BSU22270	38936d9e70eea7691281f1f9dcb1e4c1	123	Pfam	PF08807	Bacterial domain of unknown function (DUF1798)	10	117	7.7E-37	T	05-02-2023	IPR014913	YppE-like	-
NP_390109.1|BSU22270	38936d9e70eea7691281f1f9dcb1e4c1	123	SUPERFAMILY	SSF140415	YppE-like	1	121	3.01E-41	T	05-02-2023	IPR023351	YppE-like superfamily	-
NP_389506.2|BSU16240	57876642cbb1a44454098d8789f061a3	438	Pfam	PF02874	ATP synthase alpha/beta family, beta-barrel domain	22	88	6.3E-8	T	05-02-2023	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain	GO:0046034|GO:1902600
NP_389506.2|BSU16240	57876642cbb1a44454098d8789f061a3	438	CDD	cd18114	ATP-synt_flagellum-secretory_path_III_C	365	435	1.27264E-32	T	05-02-2023	-	-
NP_389506.2|BSU16240	57876642cbb1a44454098d8789f061a3	438	FunFam	G3DSA:3.40.50.12240:FF:000002	Flagellum-specific ATP synthase FliI	11	437	0.0	T	05-02-2023	-	-
NP_389506.2|BSU16240	57876642cbb1a44454098d8789f061a3	438	Pfam	PF00006	ATP synthase alpha/beta family, nucleotide-binding domain	145	354	5.2E-77	T	05-02-2023	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain	GO:0005524
NP_389506.2|BSU16240	57876642cbb1a44454098d8789f061a3	438	Pfam	PF18269	T3SS EscN ATPase C-terminal domain	362	431	1.6E-27	T	05-02-2023	IPR040627	T3SS EscN ATPase, C-terminal	-
NP_389506.2|BSU16240	57876642cbb1a44454098d8789f061a3	438	CDD	cd18117	ATP-synt_flagellum-secretory_path_III_N	18	89	6.60815E-18	T	05-02-2023	-	-
NP_389506.2|BSU16240	57876642cbb1a44454098d8789f061a3	438	PANTHER	PTHR15184	ATP SYNTHASE	15	418	1.7E-75	T	05-02-2023	-	-
NP_389506.2|BSU16240	57876642cbb1a44454098d8789f061a3	438	CDD	cd01136	ATPase_flagellum-secretory_path_III	92	356	0.0	T	05-02-2023	-	-
NP_389506.2|BSU16240	57876642cbb1a44454098d8789f061a3	438	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	92	359	3.19E-96	T	05-02-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase	-
NP_387989.2|BSU01080	8246b9ffc380d7a7dd46cb2f47acebbb	1199	CDD	cd01609	RNAP_beta'_N	5	817	0.0	T	05-02-2023	-	-
NP_387989.2|BSU01080	8246b9ffc380d7a7dd46cb2f47acebbb	1199	CDD	cd02655	RNAP_beta'_C	913	1177	1.93179E-115	T	05-02-2023	-	-
NP_387989.2|BSU01080	8246b9ffc380d7a7dd46cb2f47acebbb	1199	SUPERFAMILY	SSF64484	beta and beta-prime subunits of DNA dependent RNA-polymerase	5	1182	0.0	T	05-02-2023	-	-
NP_387989.2|BSU01080	8246b9ffc380d7a7dd46cb2f47acebbb	1199	FunFam	G3DSA:4.10.860.120:FF:000001	DNA-directed RNA polymerase subunit beta	2	122	4.2E-75	T	05-02-2023	-	-
NP_387989.2|BSU01080	8246b9ffc380d7a7dd46cb2f47acebbb	1199	Pfam	PF00623	RNA polymerase Rpb1, domain 2	333	386	5.9E-9	T	05-02-2023	IPR000722	RNA polymerase, alpha subunit	GO:0003677|GO:0003899|GO:0006351
NP_387989.2|BSU01080	8246b9ffc380d7a7dd46cb2f47acebbb	1199	Pfam	PF00623	RNA polymerase Rpb1, domain 2	378	474	2.1E-29	T	05-02-2023	IPR000722	RNA polymerase, alpha subunit	GO:0003677|GO:0003899|GO:0006351
NP_387989.2|BSU01080	8246b9ffc380d7a7dd46cb2f47acebbb	1199	Pfam	PF04998	RNA polymerase Rpb1, domain 5	770	1129	1.1E-66	T	05-02-2023	IPR007081	RNA polymerase Rpb1, domain 5	GO:0003677|GO:0003899|GO:0006351
NP_387989.2|BSU01080	8246b9ffc380d7a7dd46cb2f47acebbb	1199	Pfam	PF05000	RNA polymerase Rpb1, domain 4	692	760	2.3E-14	T	05-02-2023	IPR007083	RNA polymerase Rpb1, domain 4	GO:0003677|GO:0003899|GO:0006351
NP_387989.2|BSU01080	8246b9ffc380d7a7dd46cb2f47acebbb	1199	FunFam	G3DSA:1.10.150.390:FF:000002	DNA-directed RNA polymerase subunit beta''	1130	1190	3.7E-30	T	05-02-2023	-	-
NP_387989.2|BSU01080	8246b9ffc380d7a7dd46cb2f47acebbb	1199	Pfam	PF04983	RNA polymerase Rpb1, domain 3	478	663	4.4E-36	T	05-02-2023	IPR007066	RNA polymerase Rpb1, domain 3	GO:0003677|GO:0003899|GO:0006351
NP_387989.2|BSU01080	8246b9ffc380d7a7dd46cb2f47acebbb	1199	FunFam	G3DSA:1.10.40.90:FF:000001	DNA-directed RNA polymerase subunit beta	361	402	3.8E-22	T	05-02-2023	-	-
NP_387989.2|BSU01080	8246b9ffc380d7a7dd46cb2f47acebbb	1199	Pfam	PF04997	RNA polymerase Rpb1, domain 1	6	331	1.1E-89	T	05-02-2023	IPR007080	RNA polymerase Rpb1, domain 1	GO:0003677|GO:0003899|GO:0006351
NP_387989.2|BSU01080	8246b9ffc380d7a7dd46cb2f47acebbb	1199	FunFam	G3DSA:1.10.132.30:FF:000003	DNA-directed RNA polymerase subunit beta	657	794	1.2E-60	T	05-02-2023	-	-
NP_387989.2|BSU01080	8246b9ffc380d7a7dd46cb2f47acebbb	1199	PANTHER	PTHR19376	DNA-DIRECTED RNA POLYMERASE	13	944	0.0	T	05-02-2023	IPR045867	DNA-directed RNA polymerase, subunit beta-prime	GO:0003899|GO:0006351
NP_391535.1|BSU36540	ef513cc1817f5060c47a269b99f16f33	140	Pfam	PF04892	VanZ like family	5	129	6.2E-12	T	05-02-2023	IPR006976	VanZ-like	-
NP_390564.1|BSU26870	b0e72863378c8bf2c6d410ab2a75256d	289	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	88	284	2.06E-28	T	05-02-2023	-	-
NP_390564.1|BSU26870	b0e72863378c8bf2c6d410ab2a75256d	289	CDD	cd05466	PBP2_LTTR_substrate	92	281	2.55909E-28	T	05-02-2023	-	-
NP_390564.1|BSU26870	b0e72863378c8bf2c6d410ab2a75256d	289	SUPERFAMILY	SSF46785	"Winged helix" DNA-binding domain	1	111	2.14E-20	T	05-02-2023	IPR036390	Winged helix DNA-binding domain superfamily	-
NP_390564.1|BSU26870	b0e72863378c8bf2c6d410ab2a75256d	289	Pfam	PF03466	LysR substrate binding domain	87	283	2.0E-34	T	05-02-2023	IPR005119	LysR, substrate-binding	-
NP_390564.1|BSU26870	b0e72863378c8bf2c6d410ab2a75256d	289	Pfam	PF00126	Bacterial regulatory helix-turn-helix protein, lysR family	8	62	4.7E-13	T	05-02-2023	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
NP_390564.1|BSU26870	b0e72863378c8bf2c6d410ab2a75256d	289	PANTHER	PTHR30126	HTH-TYPE TRANSCRIPTIONAL REGULATOR	1	284	1.8E-60	T	05-02-2023	-	-
NP_391329.1|BSU34490	0da8d641a63b64f613ded2c5c7d345af	111	Pfam	PF00893	Small Multidrug Resistance protein	1	89	1.4E-25	T	05-02-2023	IPR045324	Small multidrug resistance protein	GO:0005886|GO:0022857
NP_391329.1|BSU34490	0da8d641a63b64f613ded2c5c7d345af	111	PANTHER	PTHR30561	SMR FAMILY PROTON-DEPENDENT DRUG EFFLUX TRANSPORTER SUGE	1	111	3.8E-24	T	05-02-2023	IPR000390	Small drug/metabolite transporter protein family	GO:0016020|GO:0022857
NP_391329.1|BSU34490	0da8d641a63b64f613ded2c5c7d345af	111	SUPERFAMILY	SSF103481	Multidrug resistance efflux transporter EmrE	6	100	1.57E-12	T	05-02-2023	-	-
NP_389699.1|BSU18170	94694d7948e8d65e09165619aaad159d	148	Pfam	PF04138	GtrA-like protein	24	137	8.5E-28	T	05-02-2023	IPR007267	GtrA/DPMS,  transmembrane domain	GO:0000271|GO:0016020
NP_389699.1|BSU18170	94694d7948e8d65e09165619aaad159d	148	PANTHER	PTHR38459	PROPHAGE BACTOPRENOL-LINKED GLUCOSE TRANSLOCASE HOMOLOG	17	147	4.6E-32	T	05-02-2023	-	-
NP_390100.1|BSU22180	8041a9aa932f3f443b8b57d46f35649d	98	Pfam	PF05103	DivIVA protein	8	68	3.4E-15	T	05-02-2023	IPR007793	DivIVA family	-
NP_390100.1|BSU22180	8041a9aa932f3f443b8b57d46f35649d	98	PANTHER	PTHR35794	CELL DIVISION PROTEIN DIVIVA	7	69	5.1E-18	T	05-02-2023	IPR007793	DivIVA family	-
NP_390313.2|BSU24330	1ef3dc91a8c250f03160351a57efe05f	135	Pfam	PF03780	Asp23 family, cell envelope-related function	16	121	4.0E-36	T	05-02-2023	IPR005531	Alkaline shock protein Asp23	-
NP_390313.2|BSU24330	1ef3dc91a8c250f03160351a57efe05f	135	PANTHER	PTHR34297	HYPOTHETICAL CYTOSOLIC PROTEIN-RELATED	10	132	4.0E-37	T	05-02-2023	IPR005531	Alkaline shock protein Asp23	-
NP_389677.1|BSU17940	f63db225e2e690776a96cff530bd56d6	120	CDD	cd17542	REC_CheY	2	118	7.15052E-60	T	05-02-2023	-	-
NP_389677.1|BSU17940	f63db225e2e690776a96cff530bd56d6	120	Pfam	PF00072	Response regulator receiver domain	4	114	5.7E-29	T	05-02-2023	IPR001789	Signal transduction response regulator, receiver domain	GO:0000160
NP_389677.1|BSU17940	f63db225e2e690776a96cff530bd56d6	120	PANTHER	PTHR43228	TWO-COMPONENT RESPONSE REGULATOR	3	114	1.8E-26	T	05-02-2023	-	-
NP_389677.1|BSU17940	f63db225e2e690776a96cff530bd56d6	120	SUPERFAMILY	SSF52172	CheY-like	1	119	6.83E-34	T	05-02-2023	IPR011006	CheY-like superfamily	-
NP_391867.1|BSU39880	eb6931578e25ad8103f2160ce783886c	330	PANTHER	PTHR13096	MINA53  MYC INDUCED NUCLEAR ANTIGEN	4	260	2.3E-13	T	05-02-2023	IPR039994	JmjC domain-containing	-
NP_391867.1|BSU39880	eb6931578e25ad8103f2160ce783886c	330	Pfam	PF08007	JmjC domain	128	246	3.0E-15	T	05-02-2023	IPR003347	JmjC domain	-
NP_391867.1|BSU39880	eb6931578e25ad8103f2160ce783886c	330	SUPERFAMILY	SSF51197	Clavaminate synthase-like	10	319	7.55E-54	T	05-02-2023	-	-
NP_391059.1|BSU31810	740e91f0d4ca9b435475a31848f956e9	129	Pfam	PF10049	Protein of unknown function (DUF2283)	4	53	2.0E-9	T	05-02-2023	IPR019270	Protein of unknown function DUF2283	-
NP_388731.1|BSU08500	3cc155d2ed5d0c7b056943e19edf522d	36	Pfam	PF14152	YfhE-like protein	3	35	2.2E-8	T	05-02-2023	IPR025437	YfhE-like protein	-
NP_389791.1|BSU19100	1b82cdec42463545ad8564ba010fca77	313	PANTHER	PTHR34580	-	2	312	8.1E-63	T	05-02-2023	-	-
NP_389791.1|BSU19100	1b82cdec42463545ad8564ba010fca77	313	SUPERFAMILY	SSF46785	"Winged helix" DNA-binding domain	2	56	3.71E-8	T	05-02-2023	IPR036390	Winged helix DNA-binding domain superfamily	-
NP_389791.1|BSU19100	1b82cdec42463545ad8564ba010fca77	313	Pfam	PF08279	HTH domain	5	56	2.0E-13	T	05-02-2023	IPR013196	Helix-turn-helix, type 11	-
NP_389791.1|BSU19100	1b82cdec42463545ad8564ba010fca77	313	Pfam	PF13280	WYL domain	140	307	6.1E-35	T	05-02-2023	IPR026881	WYL domain	-
NP_387991.2|BSU01100	c68f50cb73caf67cc97b3ec3da7d1166	138	CDD	cd03368	Ribosomal_S12	3	123	2.3962E-65	T	05-02-2023	IPR005679	Ribosomal protein S12, bacterial-type	GO:0003735|GO:0006412|GO:0015935
NP_387991.2|BSU01100	c68f50cb73caf67cc97b3ec3da7d1166	138	PANTHER	PTHR11652	30S RIBOSOMAL PROTEIN S12 FAMILY MEMBER	29	137	1.7E-43	T	05-02-2023	IPR006032	Ribosomal protein S12/S23	GO:0003735|GO:0005840|GO:0006412
NP_387991.2|BSU01100	c68f50cb73caf67cc97b3ec3da7d1166	138	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins	2	136	2.4E-49	T	05-02-2023	IPR012340	Nucleic acid-binding, OB-fold	-
NP_387991.2|BSU01100	c68f50cb73caf67cc97b3ec3da7d1166	138	FunFam	G3DSA:2.40.50.140:FF:000001	30S ribosomal protein S12	1	137	1.9E-68	T	05-02-2023	-	-
NP_387991.2|BSU01100	c68f50cb73caf67cc97b3ec3da7d1166	138	Pfam	PF00164	Ribosomal protein S12/S23	36	136	4.5E-38	T	05-02-2023	IPR006032	Ribosomal protein S12/S23	GO:0003735|GO:0005840|GO:0006412
NP_390303.2|BSU24230	9af89cd62db18900e3ac4022f5c8ce6a	426	Pfam	PF17820	PDZ domain	133	185	5.5E-10	T	05-02-2023	IPR041489	PDZ domain 6	-
NP_390303.2|BSU24230	9af89cd62db18900e3ac4022f5c8ce6a	426	SUPERFAMILY	SSF50494	Trypsin-like serine proteases	347	411	1.31E-6	T	05-02-2023	IPR009003	Peptidase S1, PA clan	-
NP_390303.2|BSU24230	9af89cd62db18900e3ac4022f5c8ce6a	426	Pfam	PF02163	Peptidase family M50	120	219	9.8E-12	T	05-02-2023	IPR008915	Peptidase M50	GO:0006508
NP_390303.2|BSU24230	9af89cd62db18900e3ac4022f5c8ce6a	426	CDD	cd00989	PDZ_metalloprotease	118	196	1.52839E-13	T	05-02-2023	-	-
NP_390303.2|BSU24230	9af89cd62db18900e3ac4022f5c8ce6a	426	Pfam	PF05580	SpoIVB peptidase S55	204	412	2.5E-88	T	05-02-2023	IPR008763	Peptidase S55, SpoIVB	-
NP_390303.2|BSU24230	9af89cd62db18900e3ac4022f5c8ce6a	426	SUPERFAMILY	SSF50156	PDZ domain-like	136	197	9.99E-11	T	05-02-2023	IPR036034	PDZ superfamily	GO:0005515
NP_391188.1|BSU33080	d32f4fb42673aec846858fbf3f77599e	211	SUPERFAMILY	SSF46894	C-terminal effector domain of the bipartite response regulators	136	210	2.04E-24	T	05-02-2023	IPR016032	Signal transduction response regulator, C-terminal effector	GO:0003677|GO:0006355
NP_391188.1|BSU33080	d32f4fb42673aec846858fbf3f77599e	211	CDD	cd17535	REC_NarL-like	4	118	2.95335E-52	T	05-02-2023	-	-
NP_391188.1|BSU33080	d32f4fb42673aec846858fbf3f77599e	211	SUPERFAMILY	SSF52172	CheY-like	1	131	7.54E-33	T	05-02-2023	IPR011006	CheY-like superfamily	-
NP_391188.1|BSU33080	d32f4fb42673aec846858fbf3f77599e	211	Pfam	PF00072	Response regulator receiver domain	4	115	4.3E-26	T	05-02-2023	IPR001789	Signal transduction response regulator, receiver domain	GO:0000160
NP_391188.1|BSU33080	d32f4fb42673aec846858fbf3f77599e	211	Pfam	PF00196	Bacterial regulatory proteins, luxR family	148	204	3.3E-22	T	05-02-2023	IPR000792	Transcription regulator LuxR, C-terminal	GO:0006355
NP_391188.1|BSU33080	d32f4fb42673aec846858fbf3f77599e	211	PANTHER	PTHR43214	TWO-COMPONENT RESPONSE REGULATOR	2	207	1.2E-57	T	05-02-2023	IPR039420	Transcriptional regulatory protein WalR-like	-
NP_391188.1|BSU33080	d32f4fb42673aec846858fbf3f77599e	211	CDD	cd06170	LuxR_C_like	150	206	3.65944E-23	T	05-02-2023	IPR000792	Transcription regulator LuxR, C-terminal	GO:0006355
NP_390829.1|BSU29510	d4d482ef84201a152edb7c454b771b46	226	Pfam	PF11167	Protein of unknown function (DUF2953)	127	180	1.3E-16	T	05-02-2023	IPR021338	Protein of unknown function DUF2953	-
NP_389439.1|BSU15560	3e84c4007a01ab05817b184a450abc97	216	SUPERFAMILY	SSF53271	PRTase-like	13	210	3.93E-51	T	05-02-2023	IPR029057	Phosphoribosyltransferase-like	-
NP_389439.1|BSU15560	3e84c4007a01ab05817b184a450abc97	216	PANTHER	PTHR19278	OROTATE PHOSPHORIBOSYLTRANSFERASE	11	208	2.9E-41	T	05-02-2023	-	-
NP_389439.1|BSU15560	3e84c4007a01ab05817b184a450abc97	216	CDD	cd06223	PRTases_typeI	60	178	3.84206E-22	T	05-02-2023	IPR000836	Phosphoribosyltransferase domain	-
NP_389439.1|BSU15560	3e84c4007a01ab05817b184a450abc97	216	Pfam	PF00156	Phosphoribosyl transferase domain	56	156	8.6E-11	T	05-02-2023	IPR000836	Phosphoribosyltransferase domain	-
NP_391963.1|BSU40830	201abd043824b2d3890056065e9b39e7	299	Pfam	PF02517	Type II CAAX prenyl endopeptidase Rce1-like	142	240	4.8E-14	T	05-02-2023	IPR003675	Type II CAAX prenyl endopeptidase Rce1-like	GO:0004222|GO:0016020|GO:0071586
NP_389172.2|BSU12890	b56baae28eb159e87c92616f38b8fb46	323	FunFam	G3DSA:3.90.550.10:FF:000079	Probable glycosyl transferase	1	211	2.2E-99	T	05-02-2023	-	-
NP_389172.2|BSU12890	b56baae28eb159e87c92616f38b8fb46	323	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	6	256	3.6E-35	T	05-02-2023	IPR029044	Nucleotide-diphospho-sugar transferases	-
NP_389172.2|BSU12890	b56baae28eb159e87c92616f38b8fb46	323	Pfam	PF00535	Glycosyl transferase family 2	8	170	2.2E-37	T	05-02-2023	IPR001173	Glycosyltransferase 2-like	-
NP_389172.2|BSU12890	b56baae28eb159e87c92616f38b8fb46	323	PANTHER	PTHR48090	UNDECAPRENYL-PHOSPHATE 4-DEOXY-4-FORMAMIDO-L-ARABINOSE TRANSFERASE-RELATED	3	309	6.0E-94	T	05-02-2023	-	-
NP_389172.2|BSU12890	b56baae28eb159e87c92616f38b8fb46	323	CDD	cd04187	DPM1_like_bac	9	190	2.10013E-103	T	05-02-2023	-	-
NP_388324.1|BSU04430	426759472ad9d12e35138df13967f324	273	Pfam	PF05067	Manganese containing catalase	1	268	0.0	T	05-02-2023	IPR007760	Manganese catalase	-
NP_388324.1|BSU04430	426759472ad9d12e35138df13967f324	273	CDD	cd01051	Mn_catalase	1	194	8.35439E-89	T	05-02-2023	IPR039377	Manganese catalase, ferritin-like di-iron-binding domain	-
NP_388324.1|BSU04430	426759472ad9d12e35138df13967f324	273	SUPERFAMILY	SSF47240	Ferritin-like	1	271	1.07E-98	T	05-02-2023	IPR009078	Ferritin-like superfamily	-
NP_388405.1|BSU05240	5756756ea008115baac59ba6333888b0	463	SUPERFAMILY	SSF46785	"Winged helix" DNA-binding domain	9	82	1.66E-17	T	05-02-2023	IPR036390	Winged helix DNA-binding domain superfamily	-
NP_388405.1|BSU05240	5756756ea008115baac59ba6333888b0	463	Pfam	PF00155	Aminotransferase class I and II	119	456	2.8E-12	T	05-02-2023	IPR004839	Aminotransferase, class I/classII	GO:0009058|GO:0030170
NP_388405.1|BSU05240	5756756ea008115baac59ba6333888b0	463	CDD	cd00609	AAT_like	107	459	6.83454E-67	T	05-02-2023	-	-
NP_388405.1|BSU05240	5756756ea008115baac59ba6333888b0	463	CDD	cd07377	WHTH_GntR	14	77	2.65294E-19	T	05-02-2023	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
NP_388405.1|BSU05240	5756756ea008115baac59ba6333888b0	463	PANTHER	PTHR46577	HTH-TYPE TRANSCRIPTIONAL REGULATORY PROTEIN GABR	1	462	0.0	T	05-02-2023	-	-
NP_388405.1|BSU05240	5756756ea008115baac59ba6333888b0	463	SUPERFAMILY	SSF53383	PLP-dependent transferases	79	462	1.9E-81	T	05-02-2023	IPR015424	Pyridoxal phosphate-dependent transferase	-
NP_388405.1|BSU05240	5756756ea008115baac59ba6333888b0	463	Pfam	PF00392	Bacterial regulatory proteins, gntR family	15	77	4.9E-14	T	05-02-2023	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
NP_389228.1|BSU13450	cfb675d7eef56d78a40d4f41a90f6e50	251	Pfam	PF04542	Sigma-70 region 2	36	106	2.8E-12	T	05-02-2023	IPR007627	RNA polymerase sigma-70 region 2	GO:0003700|GO:0006352|GO:0006355
NP_389228.1|BSU13450	cfb675d7eef56d78a40d4f41a90f6e50	251	SUPERFAMILY	SSF88946	Sigma2 domain of RNA polymerase sigma factors	24	104	8.48E-19	T	05-02-2023	IPR013325	RNA polymerase sigma factor, region 2	GO:0003700|GO:0006352|GO:0006355
NP_389228.1|BSU13450	cfb675d7eef56d78a40d4f41a90f6e50	251	PANTHER	PTHR30385	SIGMA FACTOR F  FLAGELLAR	12	230	8.3E-26	T	05-02-2023	-	-
NP_390448.1|BSU25710	f2a330e6a01c1ee7206093a95d65d323	250	SUPERFAMILY	SSF47090	PGBD-like	175	245	2.62E-17	T	05-02-2023	IPR036365	PGBD-like superfamily	-
NP_390448.1|BSU25710	f2a330e6a01c1ee7206093a95d65d323	250	PANTHER	PTHR30417	N-ACETYLMURAMOYL-L-ALANINE AMIDASE AMID	4	246	8.4E-50	T	05-02-2023	-	-
NP_390448.1|BSU25710	f2a330e6a01c1ee7206093a95d65d323	250	Pfam	PF01471	Putative peptidoglycan binding domain	184	245	7.0E-16	T	05-02-2023	IPR002477	Peptidoglycan binding-like	-
NP_390448.1|BSU25710	f2a330e6a01c1ee7206093a95d65d323	250	FunFam	G3DSA:3.40.80.10:FF:000007	N-acetylmuramoyl-L-alanine amidase XlyA	1	155	1.2E-71	T	05-02-2023	-	-
NP_390448.1|BSU25710	f2a330e6a01c1ee7206093a95d65d323	250	Pfam	PF01510	N-acetylmuramoyl-L-alanine amidase	23	141	4.3E-23	T	05-02-2023	IPR002502	N-acetylmuramoyl-L-alanine amidase domain	GO:0008745|GO:0009253
NP_390448.1|BSU25710	f2a330e6a01c1ee7206093a95d65d323	250	CDD	cd06583	PGRP	23	141	2.94176E-30	T	05-02-2023	IPR002502	N-acetylmuramoyl-L-alanine amidase domain	GO:0008745|GO:0009253
NP_390448.1|BSU25710	f2a330e6a01c1ee7206093a95d65d323	250	SUPERFAMILY	SSF55846	N-acetylmuramoyl-L-alanine amidase-like	1	154	5.23E-46	T	05-02-2023	IPR036505	N-acetylmuramoyl-L-alanine amidase/PGRP domain superfamily	GO:0008745|GO:0009253
NP_390630.2|BSU27520	0e6a555c3399b9bf19c5f08dff954f20	138	FunFam	G3DSA:1.10.10.10:FF:000164	Transcriptional regulator, Rrf2 family	1	138	1.6E-72	T	05-02-2023	-	-
NP_390630.2|BSU27520	0e6a555c3399b9bf19c5f08dff954f20	138	SUPERFAMILY	SSF46785	"Winged helix" DNA-binding domain	2	125	1.45E-32	T	05-02-2023	IPR036390	Winged helix DNA-binding domain superfamily	-
NP_390630.2|BSU27520	0e6a555c3399b9bf19c5f08dff954f20	138	Pfam	PF02082	Iron-dependent Transcriptional regulator	3	124	2.3E-35	T	05-02-2023	IPR000944	Transcription regulator Rrf2	-
NP_390630.2|BSU27520	0e6a555c3399b9bf19c5f08dff954f20	138	PANTHER	PTHR33221	WINGED HELIX-TURN-HELIX TRANSCRIPTIONAL REGULATOR, RRF2 FAMILY	1	133	4.1E-38	T	05-02-2023	IPR000944	Transcription regulator Rrf2	-
